#{"t_start": 1782408124.5807219, "env_id": "None"}
r,l,t,true_done
0.89,12,23.568312,True
0.89,12,23.574055,True
0.89,12,23.579976,True
0.89,12,23.585859,True
0.9,12,23.59259,True
0.9,12,23.598848,True
0.87,14,23.606055,True
0.9,12,23.612442,True
0.9,12,23.618272,True
0.87,14,23.625248,True
0.9,12,23.631206,True
0.89,12,23.637073,True
0.88,13,23.643449,True
0.9,12,23.649813,True
0.9,12,23.656064,True
0.9,12,23.662129,True
0.9,12,23.667993,True
0.87,15,23.675257,True
0.89,13,23.681568,True
0.89,12,23.687611,True
0.89,12,23.693664,True
0.9,12,23.699744,True
0.89,12,23.70588,True
0.88,14,23.713265,True
0.88,14,23.720516,True
0.88,13,23.727241,True
0.88,14,23.734608,True
0.89,12,23.74078,True
0.9,12,23.746699,True
0.9,12,23.75263,True
0.87,15,23.760044,True
0.9,12,23.766018,True
0.89,13,23.772665,True
0.85,16,23.78057,True
0.9,12,23.786476,True
0.89,12,23.792293,True
0.9,12,23.798329,True
0.9,12,23.804272,True
0.85,17,23.81262,True
0.9,12,23.818548,True
0.9,12,23.824465,True
0.89,12,23.830338,True
0.9,12,23.836355,True
0.88,14,23.843736,True
0.88,14,23.850778,True
0.86,15,23.858261,True
0.87,15,23.865882,True
0.89,13,23.872456,True
0.9,12,23.8783,True
0.9,12,23.884227,True
0.89,12,23.890087,True
0.88,13,23.896543,True
0.9,12,23.902689,True
0.89,12,23.908608,True
0.89,13,23.914989,True
0.86,16,23.922905,True
0.89,12,23.928715,True
0.87,15,23.935943,True
0.89,12,23.941749,True
0.9,12,23.947717,True
0.9,12,23.953807,True
0.9,12,23.959852,True
0.9,12,23.965852,True
0.89,12,23.971761,True
0.88,14,23.978685,True
0.9,12,23.984643,True
0.89,13,23.991138,True
0.9,12,23.997357,True
0.9,12,24.003819,True
0.9,12,24.009816,True
0.9,12,24.01587,True
0.9,12,24.021822,True
0.89,13,24.028416,True
0.83,19,24.037816,True
0.88,13,24.044324,True
0.84,18,24.053677,True
0.9,12,24.059803,True
0.9,12,24.066417,True
0.89,12,24.072497,True
0.89,12,24.078551,True
0.88,13,24.085415,True
0.9,12,24.091654,True
0.88,14,24.099313,True
0.88,14,24.106778,True
0.88,14,24.113841,True
0.89,12,24.120078,True
0.9,12,24.126306,True
0.89,13,24.133155,True
0.89,12,24.139669,True
0.89,12,24.146457,True
0.9,12,24.153711,True
0.88,13,24.160925,True
0.9,12,25.146527,True
0.9,12,25.154468,True
0.88,14,25.16329,True
0.89,12,25.171831,True
0.9,12,25.179656,True
0.9,12,25.187218,True
0.9,12,25.19527,True
0.89,12,25.203678,True
0.89,13,25.21172,True
0.89,12,25.219007,True
0.89,12,25.227008,True
0.89,12,25.234583,True
0.9,12,25.241881,True
0.9,12,25.249818,True
0.9,12,25.257702,True
0.9,12,25.264847,True
0.9,12,25.27405,True
0.87,15,25.283965,True
0.9,12,25.292385,True
0.9,12,25.298843,True
0.9,12,25.305273,True
0.88,14,25.312629,True
0.9,12,25.318939,True
0.87,15,25.327085,True
0.9,12,25.333228,True
0.88,13,25.340091,True
0.9,12,25.346556,True
0.89,13,25.35369,True
0.88,14,25.36064,True
0.88,14,25.368084,True
0.9,12,25.374092,True
0.89,12,25.380204,True
0.9,12,25.386597,True
0.9,12,25.393028,True
0.9,12,25.399848,True
0.9,12,25.407155,True
0.88,14,25.414769,True
0.9,12,25.421547,True
0.9,12,25.427779,True
0.88,14,25.435782,True
0.85,16,25.444543,True
0.9,12,25.451347,True
0.84,18,25.461685,True
0.9,12,25.468443,True
0.9,12,25.474523,True
0.9,12,25.480491,True
0.9,12,25.487123,True
0.89,13,25.494285,True
0.89,13,25.501453,True
0.89,12,25.508198,True
0.9,12,25.514575,True
0.9,12,25.52115,True
0.9,12,25.527681,True
0.89,12,25.534594,True
0.89,13,25.541862,True
0.9,12,25.548659,True
0.9,12,25.556047,True
0.9,12,25.562824,True
0.88,14,25.570697,True
0.9,12,25.577627,True
0.9,12,25.584334,True
0.89,12,25.591971,True
0.9,12,25.598758,True
0.9,12,25.60704,True
0.87,15,25.615524,True
0.9,12,25.622598,True
0.88,14,25.630123,True
0.9,12,25.636294,True
0.9,12,25.642184,True
0.89,13,25.648675,True
0.88,14,25.65679,True
0.9,12,25.663555,True
0.89,13,25.670226,True
0.9,12,25.676098,True
0.9,12,25.681974,True
0.9,12,25.688028,True
0.9,12,25.694142,True
0.88,14,25.701257,True
0.89,12,25.707127,True
0.89,13,25.713416,True
0.9,12,25.719511,True
0.88,13,25.725727,True
0.9,12,25.731463,True
0.9,12,25.737343,True
0.87,14,25.744294,True
0.9,12,25.750379,True
0.89,13,25.756879,True
0.9,12,25.76285,True
0.9,12,25.768728,True
0.9,12,25.774752,True
0.89,13,25.781428,True
0.9,12,25.787663,True
0.89,12,25.793781,True
0.9,12,25.800004,True
0.9,12,25.806161,True
0.89,12,25.812053,True
0.89,12,25.818277,True
0.89,12,25.824237,True
0.88,14,25.831135,True
0.89,12,25.837186,True
0.9,12,25.843416,True
0.9,12,25.850394,True
0.9,12,25.856361,True
0.9,12,25.862308,True
0.9,12,25.868551,True
0.9,12,25.874752,True
0.88,14,25.882279,True
0.9,12,25.901925,True
0.89,12,25.919976,True
0.9,12,25.939026,True
0.88,14,25.95955,True
0.9,12,25.965604,True
0.9,12,25.971415,True
0.9,12,25.977273,True
0.9,12,25.983125,True
0.89,12,25.988879,True
0.88,13,25.995401,True
0.9,12,26.001706,True
0.9,12,26.008197,True
0.89,13,26.014468,True
0.9,12,26.020878,True
0.88,14,26.027766,True
0.9,12,26.0337,True
0.88,13,26.04005,True
0.89,12,26.046176,True
0.9,12,26.052168,True
0.9,12,26.058297,True
0.9,12,26.064247,True
0.9,12,26.070008,True
0.9,12,26.075749,True
0.9,12,26.081661,True
0.89,13,26.08814,True
0.9,12,26.094119,True
0.88,14,26.101131,True
0.89,12,26.107161,True
0.89,12,26.113213,True
0.9,12,26.119364,True
0.9,12,26.125378,True
0.88,14,26.132374,True
0.9,12,26.138611,True
0.9,12,26.14474,True
0.9,12,26.151212,True
0.89,12,26.157419,True
0.88,14,26.164699,True
0.9,12,26.171621,True
0.9,12,26.177772,True
0.89,12,26.18448,True
0.9,12,26.190536,True
0.9,12,26.197052,True
0.9,12,26.203585,True
0.9,12,26.210624,True
0.89,12,26.217042,True
0.89,12,26.222752,True
0.9,12,26.22907,True
0.9,12,26.235044,True
0.9,12,26.240953,True
0.9,12,26.246914,True
0.87,14,26.25392,True
0.9,12,26.260099,True
0.89,12,26.266195,True
0.9,12,26.272137,True
0.9,12,26.277933,True
0.9,12,26.283836,True
0.9,12,26.289667,True
0.9,12,27.281476,True
0.9,12,27.289232,True
0.9,12,27.296867,True
0.88,14,27.306087,True
0.9,12,27.312806,True
0.9,12,27.32047,True
0.89,12,27.328331,True
0.89,12,27.335877,True
0.9,12,27.343766,True
0.9,12,27.352988,True
0.86,16,27.362443,True
0.9,12,27.37028,True
0.88,14,27.380723,True
0.9,12,27.388377,True
0.9,12,27.395946,True
0.9,12,27.404073,True
0.9,12,27.41298,True
0.9,12,27.420544,True
0.86,16,27.42998,True
0.9,12,27.436395,True
0.9,12,27.442718,True
0.88,14,27.451114,True
0.9,12,27.457191,True
0.9,12,27.463678,True
0.89,13,27.470268,True
0.9,12,27.476508,True
0.9,12,27.482596,True
0.88,14,27.489781,True
0.88,14,27.49708,True
0.89,12,27.503692,True
0.89,12,27.510065,True
0.88,13,27.517106,True
0.9,12,27.523332,True
0.9,12,27.529679,True
0.9,12,27.536148,True
0.9,12,27.542007,True
0.9,12,27.54832,True
0.9,12,27.554463,True
0.9,12,27.560405,True
0.9,12,27.566153,True
0.9,12,27.572246,True
0.89,12,27.578494,True
0.89,12,27.584311,True
0.88,13,27.590699,True
0.9,12,27.597038,True
0.9,12,27.603707,True
0.89,13,27.610373,True
0.89,13,27.616924,True
0.89,13,27.62362,True
0.9,12,27.629781,True
0.9,12,27.635975,True
0.86,16,27.644231,True
0.9,12,27.650092,True
0.9,12,27.656189,True
0.9,12,27.662221,True
0.9,12,27.668409,True
0.9,12,27.674263,True
0.9,12,27.680259,True
0.9,12,27.686474,True
0.89,13,27.692883,True
0.89,12,27.69919,True
0.89,12,27.705675,True
0.9,12,27.711921,True
0.9,12,27.718103,True
0.9,12,27.724663,True
0.9,12,27.731507,True
0.9,12,27.737648,True
0.9,12,27.74388,True
0.9,12,27.751088,True
0.9,12,27.757995,True
0.89,13,27.765295,True
0.9,12,27.771219,True
0.9,12,27.777141,True
0.9,12,27.783034,True
0.89,12,27.788952,True
0.9,12,27.795029,True
0.9,12,27.801138,True
0.88,13,27.807886,True
0.9,12,27.813923,True
0.88,14,27.82111,True
0.89,12,27.827311,True
0.9,12,27.833866,True
0.89,12,27.840378,True
0.89,13,27.847263,True
0.9,12,27.854218,True
0.9,12,27.860655,True
0.9,12,27.86699,True
0.9,12,27.87348,True
0.9,12,27.879912,True
0.9,12,27.886487,True
0.88,14,27.894133,True
0.9,12,27.90072,True
0.9,12,27.907659,True
0.9,12,27.914499,True
0.89,12,27.920543,True
0.9,12,27.926379,True
0.88,14,27.933354,True
0.9,12,27.939477,True
0.89,13,27.946575,True
0.9,12,27.953443,True
0.9,12,27.959885,True
0.9,12,27.966234,True
0.9,12,27.972463,True
0.88,14,27.979753,True
0.89,12,27.98607,True
0.9,12,27.992789,True
0.9,12,27.99942,True
0.9,12,28.005876,True
0.9,12,28.012441,True
0.9,12,28.018692,True
0.89,12,28.024932,True
0.89,12,28.031444,True
0.86,15,28.038859,True
0.9,12,28.044741,True
0.89,12,28.050711,True
0.88,14,28.057637,True
0.9,12,28.063717,True
0.89,12,28.069559,True
0.9,12,28.075368,True
0.9,12,28.081228,True
0.9,12,28.087236,True
0.9,12,28.093401,True
0.89,12,28.099259,True
0.89,13,28.106453,True
0.88,14,28.113618,True
0.89,13,28.120192,True
0.9,12,28.125852,True
0.9,12,28.131543,True
0.9,12,28.137967,True
0.9,12,28.144465,True
0.9,12,28.150479,True
0.88,14,28.157923,True
0.9,12,28.164303,True
0.9,12,28.171349,True
0.9,12,28.178246,True
0.9,12,28.185008,True
0.9,12,28.190944,True
0.87,15,28.198863,True
0.9,12,28.205836,True
0.9,12,28.212445,True
0.9,12,28.21892,True
0.9,12,28.224773,True
0.9,12,28.230689,True
0.89,12,28.236723,True
0.9,12,28.242708,True
0.88,14,28.249825,True
0.9,12,28.256281,True
0.9,12,28.262447,True
0.89,13,28.269129,True
0.9,12,28.275256,True
0.9,12,28.28123,True
0.9,12,28.287282,True
0.9,12,28.293158,True
0.9,12,28.299441,True
0.89,12,28.305746,True
0.9,12,28.311814,True
0.89,13,28.318419,True
0.9,12,28.324467,True
0.9,12,28.330593,True
0.9,12,28.336802,True
0.89,13,28.343879,True
0.9,12,28.350347,True
0.89,13,28.357288,True
0.87,15,28.364771,True
0.9,12,28.370659,True
0.9,12,29.364753,True
0.9,12,29.373487,True
0.9,12,29.381264,True
0.9,12,29.389192,True
0.9,12,29.397108,True
0.9,12,29.406536,True
0.9,12,29.41482,True
0.89,12,29.423024,True
0.88,14,29.431224,True
0.9,12,29.437987,True
0.9,12,29.445172,True
0.9,12,29.453277,True
0.88,14,29.461479,True
0.9,12,29.468929,True
0.89,12,29.47554,True
0.89,13,29.482764,True
0.9,12,29.491695,True
0.9,12,29.499374,True
0.9,12,29.507332,True
0.9,12,29.514924,True
0.9,12,29.521585,True
0.9,12,29.52789,True
0.9,12,29.534067,True
0.88,13,29.540753,True
0.9,12,29.547048,True
0.9,12,29.55332,True
0.9,12,29.559612,True
0.9,12,29.565942,True
0.9,12,29.57214,True
0.9,12,29.578732,True
0.9,12,29.584954,True
0.9,12,29.591326,True
0.9,12,29.598061,True
0.9,12,29.60571,True
0.9,12,29.612361,True
0.89,12,29.618355,True
0.89,13,29.625021,True
0.9,12,29.631188,True
0.9,12,29.637517,True
0.89,12,29.643716,True
0.89,12,29.650061,True
0.9,12,29.656291,True
0.9,12,29.662564,True
0.9,12,29.668731,True
0.89,12,29.674945,True
0.9,12,29.681253,True
0.9,12,29.687354,True
0.9,12,29.693393,True
0.9,12,29.699581,True
0.89,13,29.706323,True
0.9,12,29.712538,True
0.9,12,29.718393,True
0.89,12,29.72453,True
0.9,12,29.730792,True
0.9,12,29.736729,True
0.9,12,29.742598,True
0.9,12,29.74886,True
0.9,12,29.754899,True
0.88,14,29.761653,True
0.89,12,29.767651,True
0.88,14,29.774815,True
0.9,12,29.780973,True
0.9,12,29.787018,True
0.9,12,29.79279,True
0.88,14,29.799948,True
0.9,12,29.80615,True
0.9,12,29.812234,True
0.9,12,29.818436,True
0.9,12,29.824326,True
0.89,12,29.830474,True
0.9,12,29.836407,True
0.89,12,29.842598,True
0.9,12,29.848859,True
0.9,12,29.855046,True
0.9,12,29.860994,True
0.88,14,29.867944,True
0.9,12,29.873913,True
0.88,14,29.881074,True
0.9,12,29.887315,True
0.9,12,29.893275,True
0.9,12,29.899503,True
0.9,12,29.905673,True
0.9,12,29.911913,True
0.9,12,29.917994,True
0.89,12,29.92401,True
0.9,12,29.930104,True
0.9,12,29.936497,True
0.9,12,29.942791,True
0.9,12,29.948549,True
0.9,12,29.954659,True
0.9,12,29.960701,True
0.9,12,29.966896,True
0.9,12,29.973154,True
0.9,12,29.979467,True
0.9,12,29.985616,True
0.9,12,29.991805,True
0.89,12,29.998131,True
0.9,12,30.004452,True
0.9,12,30.010738,True
0.9,12,30.017116,True
0.9,12,30.023271,True
0.88,14,30.030523,True
0.9,12,30.036832,True
0.9,12,30.043184,True
0.9,12,30.049709,True
0.9,12,30.056254,True
0.9,12,30.062686,True
0.9,12,30.069013,True
0.9,12,30.075438,True
0.9,12,30.081661,True
0.9,12,30.088098,True
0.9,12,30.094426,True
0.9,12,30.100901,True
0.9,12,30.106706,True
0.9,12,30.112478,True
0.9,12,30.118344,True
0.9,12,30.124189,True
0.89,12,30.130142,True
0.9,12,30.136077,True
0.9,12,30.14231,True
0.89,13,30.149314,True
0.9,12,30.155845,True
0.9,12,30.162073,True
0.9,12,30.168543,True
0.9,12,30.175431,True
0.88,14,30.182933,True
0.9,12,30.189393,True
0.9,12,30.195515,True
0.9,12,30.20224,True
0.89,12,30.209181,True
0.89,13,30.21635,True
0.9,12,30.222302,True
0.9,12,30.229121,True
0.89,13,30.23577,True
0.89,13,30.242415,True
0.9,12,30.248361,True
0.9,12,30.254664,True
0.9,12,30.261182,True
0.9,12,30.267205,True
0.9,12,30.273583,True
0.9,12,30.279644,True
0.9,12,30.285738,True
0.9,12,30.292252,True
0.89,12,30.298269,True
0.9,12,30.304253,True
0.86,16,30.312098,True
0.9,12,30.318072,True
0.9,12,30.323951,True
0.89,13,30.330605,True
0.9,12,30.336653,True
0.9,12,30.342456,True
0.88,14,30.349417,True
0.9,12,30.355634,True
0.9,12,30.361429,True
0.9,12,30.367074,True
0.9,12,30.372895,True
0.9,12,30.37882,True
0.9,12,30.384819,True
0.9,12,30.390749,True
0.9,12,30.396961,True
0.9,12,30.403517,True
0.9,12,30.40956,True
0.9,12,30.415762,True
0.89,13,30.422479,True
0.9,12,30.428759,True
0.9,12,30.434849,True
0.9,12,30.441062,True
0.9,12,30.447715,True
0.9,12,31.389503,True
0.9,12,31.397415,True
0.9,12,31.405708,True
0.89,12,31.414528,True
0.9,12,31.422461,True
0.9,12,31.429861,True
0.9,12,31.437817,True
0.9,12,31.445272,True
0.9,12,31.453349,True
0.9,12,31.460399,True
0.9,12,31.46805,True
0.9,12,31.475818,True
0.9,12,31.484623,True
0.9,12,31.492694,True
0.9,12,31.50051,True
0.9,12,31.508265,True
0.9,12,31.516133,True
0.9,12,31.523292,True
0.89,12,31.531053,True
0.9,12,31.538904,True
0.9,12,31.545746,True
0.89,13,31.55296,True
0.9,12,31.559148,True
0.9,12,31.56562,True
0.9,12,31.571596,True
0.88,14,31.57919,True
0.89,12,31.585538,True
0.9,12,31.591767,True
0.9,12,31.598379,True
0.9,12,31.605147,True
0.9,12,31.611794,True
0.9,12,31.618124,True
0.88,14,31.625322,True
0.9,12,31.63168,True
0.9,12,31.637966,True
0.9,12,31.644497,True
0.9,12,31.650931,True
0.9,12,31.657576,True
0.9,12,31.663868,True
0.9,12,31.669978,True
0.9,12,31.676017,True
0.9,12,31.682085,True
0.9,12,31.688188,True
0.9,12,31.694114,True
0.9,12,31.700553,True
0.9,12,31.70692,True
0.89,12,31.713433,True
0.9,12,31.719632,True
0.88,14,31.726521,True
0.9,12,31.732616,True
0.9,12,31.738356,True
0.89,13,31.74468,True
0.9,12,31.751341,True
0.88,14,31.759004,True
0.9,12,31.765467,True
0.9,12,31.771647,True
0.9,12,31.777566,True
0.9,12,31.783411,True
0.89,13,31.789752,True
0.89,12,31.795719,True
0.89,13,31.802523,True
0.9,12,31.808924,True
0.9,12,31.81526,True
0.9,12,31.821313,True
0.9,12,31.827209,True
0.9,12,31.833014,True
0.9,12,31.839399,True
0.9,12,31.845803,True
0.9,12,31.852427,True
0.89,13,31.859432,True
0.9,12,31.865697,True
0.89,12,31.871967,True
0.9,12,31.877932,True
0.9,12,31.8838,True
0.9,12,31.889809,True
0.9,12,31.896016,True
0.9,12,31.902457,True
0.9,12,31.908932,True
0.9,12,31.915188,True
0.9,12,31.92125,True
0.9,12,31.927118,True
0.9,12,31.932947,True
0.9,12,31.938811,True
0.9,12,31.944621,True
0.9,12,31.95098,True
0.9,12,31.95745,True
0.9,12,31.963621,True
0.9,12,31.969876,True
0.9,12,31.975876,True
0.9,12,31.981702,True
0.88,14,31.988647,True
0.9,12,31.994542,True
0.9,12,32.000778,True
0.9,12,32.007784,True
0.9,12,32.013941,True
0.9,12,32.020162,True
0.9,12,32.026026,True
0.9,12,32.03201,True
0.9,12,32.037998,True
0.88,14,32.044923,True
0.9,12,32.051324,True
0.9,12,32.057645,True
0.9,12,32.063749,True
0.9,12,32.070163,True
0.9,12,32.07604,True
0.9,12,32.081945,True
0.9,12,32.087801,True
0.9,12,32.094091,True
0.9,12,32.100693,True
0.9,12,32.107154,True
0.88,13,32.11395,True
0.9,12,32.120015,True
0.9,12,32.126091,True
0.9,12,32.131847,True
0.9,12,32.137909,True
0.9,12,32.143835,True
0.9,12,32.150113,True
0.9,12,32.156643,True
0.9,12,32.163048,True
0.89,13,32.169906,True
0.89,13,32.177637,True
0.9,12,32.184318,True
0.9,12,32.191149,True
0.9,12,32.197731,True
0.89,12,32.205294,True
0.89,12,32.212158,True
0.89,12,32.218711,True
0.9,12,32.224878,True
0.9,12,32.231194,True
0.9,12,32.237253,True
0.9,12,32.243205,True
0.89,13,32.250317,True
0.9,12,32.256865,True
0.9,12,32.263312,True
0.9,12,32.269493,True
0.9,12,32.275667,True
0.9,12,32.281665,True
0.9,12,32.287597,True
0.9,12,32.293473,True
0.9,12,32.299668,True
0.9,12,32.30622,True
0.9,12,32.312593,True
0.89,12,32.318493,True
0.9,12,32.324505,True
0.89,13,32.331023,True
0.9,12,32.337261,True
0.9,12,32.343401,True
0.9,12,32.349414,True
0.9,12,32.356022,True
0.9,12,32.362446,True
0.9,12,32.368507,True
0.9,12,32.374502,True
0.9,12,32.38024,True
0.9,12,32.386395,True
0.9,12,32.392242,True
0.9,12,32.398234,True
0.9,12,32.405074,True
0.9,12,32.411462,True
0.9,12,32.417573,True
0.9,12,32.423568,True
0.9,12,32.429413,True
0.9,12,32.435305,True
0.9,12,32.441364,True
0.9,12,32.447718,True
0.89,12,32.453975,True
0.9,12,32.460345,True
0.9,12,32.466861,True
0.9,12,32.473058,True
0.89,12,32.479476,True
0.9,12,33.439122,True
0.88,14,33.449469,True
0.9,12,33.458038,True
0.9,12,33.465888,True
0.89,12,33.473528,True
0.9,12,33.481238,True
0.9,12,33.488904,True
0.89,12,33.496695,True
0.9,12,33.504581,True
0.89,13,33.512192,True
0.9,12,33.519793,True
0.9,12,33.527483,True
0.9,12,33.536326,True
0.9,12,33.543981,True
0.9,12,33.552191,True
0.9,12,33.559487,True
0.89,13,33.567725,True
0.9,12,33.575061,True
0.89,12,33.582685,True
0.9,12,33.589716,True
0.9,12,33.596496,True
0.9,12,33.603692,True
0.9,12,33.610352,True
0.9,12,33.617172,True
0.9,12,33.623874,True
0.9,12,33.630375,True
0.9,12,33.636762,True
0.9,12,33.643122,True
0.9,12,33.649546,True
0.9,12,33.656566,True
0.9,12,33.663062,True
0.89,12,33.669696,True
0.9,12,33.676064,True
0.89,13,33.68258,True
0.9,12,33.688311,True
0.9,12,33.694251,True
0.9,12,33.700723,True
0.9,12,33.707213,True
0.9,12,33.713485,True
0.9,12,33.719596,True
0.9,12,33.725394,True
0.9,12,33.731427,True
0.9,12,33.737887,True
0.9,12,33.744216,True
0.9,12,33.750446,True
0.89,12,33.757641,True
0.9,12,33.76416,True
0.87,15,33.771806,True
0.9,12,33.778189,True
0.89,12,33.784063,True
0.9,12,33.789844,True
0.89,13,33.796495,True
0.9,12,33.803164,True
0.9,12,33.810046,True
0.9,12,33.816255,True
0.9,12,33.822179,True
0.9,12,33.828381,True
0.9,12,33.83423,True
0.9,12,33.840149,True
0.9,12,33.846076,True
0.89,12,33.852695,True
0.9,12,33.859172,True
0.9,12,33.86537,True
0.9,12,33.871551,True
0.9,12,33.877462,True
0.9,12,33.8834,True
0.9,12,33.889348,True
0.9,12,33.89528,True
0.9,12,33.901462,True
0.89,12,33.907817,True
0.9,12,33.913981,True
0.9,12,33.919994,True
0.9,12,33.925823,True
0.9,12,33.931809,True
0.9,12,33.938055,True
0.9,12,33.94415,True
0.9,12,33.950532,True
0.89,12,33.956963,True
0.9,12,33.963231,True
0.88,14,33.970156,True
0.89,12,33.97628,True
0.9,12,33.982189,True
0.89,12,33.988204,True
0.9,12,33.994018,True
0.9,12,34.000129,True
0.9,12,34.006496,True
0.9,12,34.012578,True
0.89,12,34.018532,True
0.9,12,34.024741,True
0.89,13,34.03148,True
0.9,12,34.037742,True
0.9,12,34.044013,True
0.88,14,34.051443,True
0.89,13,34.058712,True
0.9,12,34.065003,True
0.9,12,34.071118,True
0.89,12,34.076795,True
0.9,12,34.082394,True
0.9,12,34.088409,True
0.9,12,34.094429,True
0.9,12,34.100736,True
0.89,13,34.107382,True
0.9,12,34.113505,True
0.9,12,34.119845,True
0.9,12,34.125986,True
0.89,13,34.13255,True
0.9,12,34.138612,True
0.88,14,34.145782,True
0.9,12,34.152358,True
0.9,12,34.158883,True
0.89,12,34.165038,True
0.9,12,34.171331,True
0.9,12,34.17804,True
0.9,12,34.184686,True
0.9,12,34.191663,True
0.88,13,34.198913,True
0.9,12,34.206612,True
0.9,12,34.213313,True
0.9,12,34.219906,True
0.89,12,34.226316,True
0.9,12,34.232768,True
0.9,12,34.238857,True
0.9,12,34.24488,True
0.9,12,34.251477,True
0.9,12,34.257995,True
0.9,12,34.264316,True
0.9,12,34.270375,True
0.9,12,34.276503,True
0.9,12,34.28239,True
0.9,12,34.288172,True
0.89,12,34.294221,True
0.9,12,34.300462,True
0.89,12,34.307026,True
0.9,12,34.313532,True
0.89,13,34.32,True
0.9,12,34.326053,True
0.9,12,34.332349,True
0.9,12,34.338867,True
0.9,12,34.345421,True
0.9,12,34.351988,True
0.9,12,34.358327,True
0.89,12,34.364433,True
0.9,12,34.370719,True
0.9,12,34.377123,True
0.9,12,34.38386,True
0.9,12,34.390283,True
0.9,12,34.396732,True
0.9,12,34.403531,True
0.9,12,34.410135,True
0.9,12,34.416495,True
0.9,12,34.422763,True
0.9,12,34.428738,True
0.9,12,34.43486,True
0.9,12,34.440943,True
0.9,12,34.447546,True
0.9,12,34.454271,True
0.9,12,34.460726,True
0.9,12,34.467128,True
0.9,12,34.473296,True
0.9,12,34.479809,True
0.89,12,34.486011,True
0.9,12,34.492184,True
0.89,12,34.498639,True
0.9,12,34.505253,True
0.9,12,34.511589,True
0.9,12,34.517845,True
0.9,12,34.523827,True
0.9,12,34.529895,True
0.9,12,34.536069,True
0.9,12,35.513216,True
0.9,12,35.521106,True
0.9,12,35.528806,True
0.9,12,35.536197,True
0.9,12,35.54418,True
0.9,12,35.552448,True
0.9,12,35.560311,True
0.9,12,35.567026,True
0.88,14,35.577127,True
0.9,12,35.585058,True
0.9,12,35.592759,True
0.9,12,35.601836,True
0.9,12,35.610146,True
0.9,12,35.618075,True
0.9,12,35.626053,True
0.9,12,35.633971,True
0.9,12,35.642325,True
0.9,12,35.651417,True
0.9,12,35.659211,True
0.9,12,35.666981,True
0.9,12,35.673906,True
0.9,12,35.680837,True
0.9,12,35.687295,True
0.9,12,35.6936,True
0.9,12,35.70034,True
0.89,12,35.706893,True
0.9,12,35.713373,True
0.9,12,35.71981,True
0.9,12,35.726427,True
0.9,12,35.732922,True
0.9,12,35.739441,True
0.9,12,35.746485,True
0.9,12,35.753573,True
0.89,12,35.760058,True
0.9,12,35.766258,True
0.9,12,35.773045,True
0.9,12,35.779543,True
0.89,12,35.785991,True
0.9,12,35.792577,True
0.9,12,35.799235,True
0.9,12,35.806034,True
0.9,12,35.812522,True
0.9,12,35.818616,True
0.9,12,35.825682,True
0.9,12,35.832051,True
0.9,12,35.838912,True
0.9,12,35.846369,True
0.9,12,35.853382,True
0.9,12,35.86021,True
0.9,12,35.866781,True
0.89,13,35.873683,True
0.9,12,35.879922,True
0.9,12,35.886726,True
0.9,12,35.893392,True
0.9,12,35.899766,True
0.9,12,35.906733,True
0.9,12,35.913367,True
0.9,12,35.9201,True
0.9,12,35.926171,True
0.9,12,35.932068,True
0.9,12,35.937962,True
0.9,12,35.94402,True
0.9,12,35.950418,True
0.9,12,35.957092,True
0.9,12,35.963539,True
0.9,12,35.969538,True
0.9,12,35.975539,True
0.9,12,35.981454,True
0.9,12,35.987267,True
0.9,12,35.993104,True
0.89,13,36.000209,True
0.9,12,36.007533,True
0.89,12,36.014101,True
0.9,12,36.020415,True
0.9,12,36.026835,True
0.9,12,36.033264,True
0.9,12,36.040377,True
0.9,12,36.047888,True
0.9,12,36.055306,True
0.87,14,36.064137,True
0.9,12,36.071292,True
0.9,12,36.078107,True
0.89,13,36.085882,True
0.89,12,36.092619,True
0.9,12,36.100841,True
0.9,12,36.10835,True
0.9,12,36.116081,True
0.9,12,36.123462,True
0.9,12,36.130429,True
0.9,12,36.138202,True
0.9,12,36.145239,True
0.9,12,36.153659,True
0.9,12,36.160594,True
0.9,12,36.168582,True
0.9,12,36.17598,True
0.9,12,36.184999,True
0.9,12,36.192412,True
0.9,12,36.201956,True
0.9,12,36.20977,True
0.9,12,36.218021,True
0.9,12,36.225071,True
0.9,12,36.23336,True
0.9,12,36.240909,True
0.89,12,36.248408,True
0.9,12,36.257012,True
0.9,12,36.264178,True
0.9,12,36.272004,True
0.9,12,36.279228,True
0.9,12,36.287021,True
0.9,12,36.293919,True
0.9,12,36.302737,True
0.9,12,36.310105,True
0.9,12,36.317705,True
0.9,12,36.324522,True
0.9,12,36.331435,True
0.9,12,36.338543,True
0.9,12,36.345726,True
0.88,14,36.354589,True
0.9,12,36.361564,True
0.9,12,36.368289,True
0.88,14,36.375722,True
0.9,12,36.381884,True
0.9,12,36.387846,True
0.9,12,36.393749,True
0.9,12,36.400232,True
0.9,12,36.407269,True
0.9,12,36.414028,True
0.9,12,36.420466,True
0.89,13,36.427162,True
0.9,12,36.433122,True
0.9,12,36.439291,True
0.9,12,36.445705,True
0.9,12,36.45262,True
0.9,12,36.459394,True
0.9,12,36.465747,True
0.9,12,36.472296,True
0.9,12,36.478551,True
0.9,12,36.484772,True
0.9,12,36.490776,True
0.9,12,36.496891,True
0.9,12,36.503731,True
0.9,12,36.510218,True
0.9,12,36.516714,True
0.9,12,36.522937,True
0.9,12,36.528836,True
0.9,12,36.534602,True
0.89,12,36.540663,True
