#{"t_start": 1782408269.688641, "env_id": "None"}
r,l,t,true_done
0.89,12,26.005641,True
0.89,12,26.013486,True
0.89,12,26.0214,True
0.89,12,26.029205,True
0.87,14,26.038914,True
0.89,12,26.047154,True
0.89,12,26.055708,True
0.89,12,26.063659,True
0.88,13,26.072257,True
0.87,14,26.081176,True
0.87,14,26.090463,True
0.86,15,26.100222,True
0.87,14,26.109835,True
0.89,12,26.118191,True
0.87,14,26.127383,True
0.87,14,26.136796,True
0.89,12,26.144631,True
0.89,12,26.152529,True
0.89,12,26.160501,True
0.89,12,26.169237,True
0.89,12,26.178735,True
0.88,13,26.187416,True
0.89,12,26.195412,True
0.87,14,26.205352,True
0.89,12,27.591939,True
0.88,13,27.604325,True
0.89,12,27.614999,True
0.89,12,27.625821,True
0.89,12,27.638119,True
0.88,13,27.650334,True
0.89,12,27.661646,True
0.89,12,27.67455,True
0.88,13,27.684632,True
0.88,13,27.695458,True
0.89,12,27.705423,True
0.89,12,27.714805,True
0.89,12,27.723146,True
0.87,14,27.733793,True
0.89,12,27.743824,True
0.89,12,27.753584,True
0.89,12,27.762457,True
0.86,15,27.774114,True
0.89,12,27.782746,True
0.87,14,27.791888,True
0.89,12,27.799825,True
0.89,12,27.807335,True
0.89,12,27.814965,True
0.89,12,27.822442,True
0.86,15,27.831899,True
0.89,12,27.839718,True
0.89,12,27.847594,True
0.89,12,27.855369,True
0.89,12,27.8631,True
0.89,12,27.871066,True
0.89,12,27.879221,True
0.87,14,27.88885,True
0.88,13,27.897757,True
0.89,12,27.905809,True
0.89,12,27.914692,True
0.87,14,27.924437,True
0.89,12,27.932273,True
0.89,12,27.940243,True
0.85,16,27.952087,True
0.89,12,27.962242,True
0.87,14,27.974123,True
0.89,12,27.982936,True
0.88,13,27.992079,True
0.88,13,28.004687,True
0.89,12,28.032318,True
0.88,13,28.053265,True
0.87,14,28.063868,True
0.89,12,28.07381,True
0.89,12,28.083021,True
0.89,12,28.091922,True
0.89,12,28.10142,True
0.88,13,28.11062,True
0.87,14,28.121474,True
0.89,12,28.130058,True
0.89,12,28.139373,True
0.89,12,28.148386,True
0.89,12,28.157107,True
0.89,12,28.165863,True
0.89,12,28.177282,True
0.89,12,28.186975,True
0.89,12,28.195595,True
0.87,14,28.207393,True
0.89,12,28.217941,True
0.88,13,28.227269,True
0.89,12,28.237183,True
0.88,13,28.248144,True
0.89,12,28.257142,True
0.88,13,28.266509,True
0.89,12,28.275694,True
0.89,12,28.285189,True
0.89,12,28.294377,True
0.89,12,28.303879,True
0.89,12,28.312595,True
0.89,12,28.321424,True
0.89,12,28.329708,True
0.89,12,28.338719,True
0.89,12,28.347205,True
0.88,13,28.356532,True
0.89,12,28.364787,True
0.89,12,28.3732,True
0.89,12,28.381793,True
0.87,14,28.391611,True
0.89,12,28.400322,True
0.89,12,28.408553,True
0.89,12,28.416899,True
0.85,16,28.42839,True
0.89,12,28.436997,True
0.89,12,28.445514,True
0.88,13,28.454636,True
0.89,12,28.463318,True
0.89,12,28.47161,True
0.89,12,28.480664,True
0.87,14,28.490638,True
0.89,12,28.498821,True
0.88,13,28.508216,True
0.89,12,28.516802,True
0.89,12,28.524946,True
0.88,13,28.533806,True
0.86,15,28.544163,True
0.89,12,28.552805,True
0.89,12,28.561176,True
0.89,12,28.569544,True
0.89,12,28.578063,True
0.86,15,28.588665,True
0.89,12,28.597124,True
0.89,12,28.605938,True
0.88,13,28.616274,True
0.89,12,28.625199,True
0.86,15,28.637127,True
0.89,12,28.645472,True
0.89,12,28.65474,True
0.89,12,28.663597,True
0.89,12,28.672476,True
0.89,12,28.681731,True
0.87,14,28.692087,True
0.88,13,28.702066,True
0.89,12,28.710919,True
0.89,12,28.720047,True
0.87,14,28.730887,True
0.89,12,28.740172,True
0.89,12,28.749208,True
0.89,12,28.757793,True
0.87,14,28.769895,True
0.89,12,28.779185,True
0.88,13,28.789389,True
0.89,12,28.798811,True
0.89,12,28.808866,True
0.89,12,28.818261,True
0.89,12,28.827311,True
0.89,12,28.836035,True
0.89,12,28.844483,True
0.89,12,28.853274,True
0.89,12,28.86258,True
0.89,12,28.870742,True
0.89,12,28.879465,True
0.89,12,28.888682,True
0.87,14,28.899113,True
0.89,12,28.908168,True
0.87,14,28.918776,True
0.89,12,28.9273,True
0.89,12,28.936756,True
0.89,12,28.945955,True
0.89,12,28.954365,True
0.89,12,28.963215,True
0.89,12,28.972018,True
0.88,13,28.981624,True
0.89,12,28.990814,True
0.89,12,28.99911,True
0.87,14,29.00976,True
0.89,12,29.018677,True
0.89,12,29.028573,True
0.89,12,29.037359,True
0.89,12,29.04684,True
0.88,13,29.057255,True
0.88,13,29.066537,True
0.89,12,29.075448,True
0.86,15,29.086659,True
0.87,14,29.096112,True
0.89,12,29.105527,True
0.89,12,29.114427,True
0.87,14,29.126096,True
0.89,12,29.135048,True
0.89,12,29.142893,True
0.86,15,29.153732,True
0.89,12,30.920559,True
0.89,12,30.931289,True
0.89,12,30.942335,True
0.89,12,30.953381,True
0.89,12,30.964184,True
0.89,12,30.97494,True
0.89,12,30.986399,True
0.86,15,30.99911,True
0.89,12,31.010272,True
0.89,12,31.022695,True
0.89,12,31.031816,True
0.89,12,31.042333,True
0.87,14,31.055416,True
0.89,12,31.065681,True
0.87,14,31.079043,True
0.87,14,31.091046,True
0.89,12,31.101504,True
0.88,13,31.112224,True
0.89,12,31.122012,True
0.89,12,31.132097,True
0.89,12,31.141686,True
0.89,12,31.150915,True
0.89,12,31.160119,True
0.89,12,31.171995,True
0.89,12,31.185898,True
0.89,12,31.195854,True
0.89,12,31.206614,True
0.89,12,31.221894,True
0.89,12,31.232941,True
0.89,12,31.243244,True
0.89,12,31.253194,True
0.89,12,31.262236,True
0.89,12,31.272638,True
0.89,12,31.282364,True
0.89,12,31.291706,True
0.87,14,31.302859,True
0.87,14,31.313419,True
0.89,12,31.322642,True
0.89,12,31.331086,True
0.89,12,31.34083,True
0.89,12,31.350757,True
0.89,12,31.359473,True
0.89,12,31.368686,True
0.88,13,31.378098,True
0.89,12,31.38733,True
0.89,12,31.395653,True
0.87,14,31.405591,True
0.89,12,31.415124,True
0.89,12,31.423552,True
0.89,12,31.432095,True
0.89,12,31.440391,True
0.89,12,31.449123,True
0.89,12,31.458091,True
0.89,12,31.466819,True
0.89,12,31.475597,True
0.88,13,31.486139,True
0.89,12,31.49865,True
0.89,12,31.509015,True
0.88,13,31.518686,True
0.86,15,31.529174,True
0.89,12,31.537717,True
0.89,12,31.546446,True
0.89,12,31.55666,True
0.88,13,31.566398,True
0.89,12,31.574981,True
0.89,12,31.5836,True
0.89,12,31.592254,True
0.89,12,31.600968,True
0.87,14,31.612212,True
0.89,12,31.621264,True
0.87,14,31.631817,True
0.89,12,31.640525,True
0.89,12,31.649817,True
0.89,12,31.658683,True
0.89,12,31.667172,True
0.89,12,31.676282,True
0.89,12,31.684922,True
0.89,12,31.693394,True
0.89,12,31.702267,True
0.88,13,31.711672,True
0.89,12,31.720086,True
0.89,12,31.72912,True
0.89,12,31.738422,True
0.88,13,31.747711,True
0.89,12,31.757153,True
0.88,13,31.767,True
0.89,12,31.776062,True
0.88,13,31.785496,True
0.89,12,31.793844,True
0.89,12,31.802581,True
0.89,12,31.811046,True
0.89,12,31.819351,True
0.89,12,31.828076,True
0.89,12,31.836493,True
0.89,12,31.845334,True
0.89,12,31.853687,True
0.89,12,31.861872,True
0.89,12,31.870297,True
0.89,12,31.879264,True
0.87,14,31.889733,True
0.89,12,31.898518,True
0.87,14,31.908835,True
0.89,12,31.917235,True
0.88,13,31.92669,True
0.89,12,31.934959,True
0.89,12,31.943854,True
0.89,12,31.95248,True
0.89,12,31.961157,True
0.89,12,31.969655,True
0.88,13,31.978647,True
0.88,13,31.989218,True
0.89,12,31.997802,True
0.89,12,32.006142,True
0.89,12,32.014568,True
0.89,12,32.023014,True
0.89,12,32.031532,True
0.89,12,32.039931,True
0.89,12,32.048893,True
0.89,12,32.057428,True
0.89,12,32.066179,True
0.89,12,32.074545,True
0.89,12,32.083323,True
0.88,13,32.092411,True
0.89,12,32.101826,True
0.85,16,32.113346,True
0.89,12,32.122393,True
0.89,12,32.130765,True
0.89,12,32.139459,True
0.89,12,32.148273,True
0.89,12,32.157013,True
0.89,12,32.165961,True
0.89,12,32.17578,True
0.87,14,32.187699,True
0.88,13,32.197702,True
0.87,14,32.208853,True
0.89,12,32.218567,True
0.89,12,32.228176,True
0.89,12,32.237085,True
0.89,12,32.247132,True
0.89,12,32.256341,True
0.89,12,32.265298,True
0.89,12,32.274399,True
0.87,14,32.284664,True
0.89,12,32.293515,True
0.89,12,32.302452,True
0.89,12,32.311572,True
0.89,12,32.320412,True
0.89,12,32.329118,True
0.89,12,32.338419,True
0.89,12,32.347468,True
0.89,12,32.355781,True
0.89,12,32.364404,True
0.89,12,32.372916,True
0.89,12,32.381513,True
0.89,12,32.390391,True
0.89,12,32.39961,True
0.89,12,32.408875,True
0.89,12,32.417793,True
0.89,12,32.426529,True
0.89,12,32.435112,True
0.89,12,32.443977,True
0.89,12,32.45242,True
0.87,14,32.462499,True
0.89,12,32.473654,True
0.89,12,32.482643,True
0.89,12,32.491044,True
0.89,12,33.949086,True
0.89,12,33.960334,True
0.89,12,33.971395,True
0.89,12,33.982294,True
0.89,12,33.993843,True
0.89,12,34.003563,True
0.89,12,34.015355,True
0.89,12,34.025674,True
0.89,12,34.037458,True
0.89,12,34.049183,True
0.89,12,34.06095,True
0.89,12,34.070792,True
0.87,14,34.083247,True
0.89,12,34.093868,True
0.89,12,34.105313,True
0.89,12,34.115886,True
0.89,12,34.126213,True
0.89,12,34.136681,True
0.88,13,34.146713,True
0.87,14,34.156692,True
0.89,12,34.165573,True
0.89,12,34.174507,True
0.89,12,34.18466,True
0.88,13,34.195014,True
0.89,12,34.203529,True
0.89,12,34.212816,True
0.88,13,34.222752,True
0.89,12,34.231681,True
0.89,12,34.241393,True
0.89,12,34.250769,True
0.89,12,34.259478,True
0.89,12,34.268298,True
0.89,12,34.277563,True
0.89,12,34.286237,True
0.88,13,34.295462,True
0.89,12,34.305045,True
0.88,13,34.314871,True
0.89,12,34.325102,True
0.89,12,34.334084,True
0.89,12,34.344754,True
0.89,12,34.354554,True
0.89,12,34.36374,True
0.89,12,34.373099,True
0.89,12,34.381472,True
0.89,12,34.390722,True
0.88,13,34.401297,True
0.89,12,34.410683,True
0.89,12,34.419426,True
0.89,12,34.427847,True
0.89,12,34.436579,True
0.89,12,34.444935,True
0.88,13,34.454185,True
0.88,13,34.463169,True
0.89,12,34.471247,True
0.88,13,34.480583,True
0.89,12,34.489344,True
0.89,12,34.498448,True
0.89,12,34.507052,True
0.88,13,34.516235,True
0.89,12,34.525088,True
0.89,12,34.533406,True
0.89,12,34.541944,True
0.89,12,34.550376,True
0.89,12,34.558748,True
0.88,13,34.567784,True
0.89,12,34.576349,True
0.89,12,34.584932,True
0.85,16,34.595824,True
0.89,12,34.604704,True
0.89,12,34.613201,True
0.89,12,34.621616,True
0.89,12,34.630118,True
0.89,12,34.638636,True
0.89,12,34.646889,True
0.89,12,34.655374,True
0.89,12,34.663787,True
0.89,12,34.672053,True
0.89,12,34.680401,True
0.89,12,34.68914,True
0.89,12,34.697796,True
0.89,12,34.706482,True
0.89,12,34.71496,True
0.89,12,34.723879,True
0.89,12,34.73255,True
0.87,14,34.742834,True
0.89,12,34.751579,True
0.87,14,34.761091,True
0.88,13,34.770175,True
0.89,12,34.778558,True
0.89,12,34.787267,True
0.89,12,34.796102,True
0.89,12,34.804526,True
0.89,12,34.812795,True
0.89,12,34.821758,True
0.89,12,34.830494,True
0.89,12,34.839365,True
0.89,12,34.848207,True
0.89,12,34.856468,True
0.89,12,34.864569,True
0.88,13,34.873125,True
0.89,12,34.881249,True
0.89,12,34.889399,True
0.88,13,34.898451,True
0.89,12,34.906715,True
0.89,12,34.914845,True
0.88,13,34.923649,True
0.89,12,34.931976,True
0.89,12,34.940323,True
0.89,12,34.948842,True
0.89,12,34.957021,True
0.89,12,34.965132,True
0.88,13,34.974198,True
0.89,12,34.982536,True
0.89,12,34.990789,True
0.89,12,34.99909,True
0.89,12,35.007173,True
0.89,12,35.015213,True
0.89,12,35.023253,True
0.89,12,35.03152,True
0.89,12,35.039596,True
0.89,12,35.048058,True
0.89,12,35.05614,True
0.89,12,35.064022,True
0.88,13,35.072546,True
0.89,12,35.080416,True
0.89,12,35.088737,True
0.89,12,35.096991,True
0.88,13,35.106044,True
0.89,12,35.114428,True
0.89,12,35.122758,True
0.89,12,35.131052,True
0.89,12,35.139311,True
0.89,12,35.147533,True
0.89,12,35.155798,True
0.89,12,35.163924,True
0.89,12,35.172249,True
0.89,12,35.180857,True
0.89,12,35.190033,True
0.89,12,35.198283,True
0.89,12,35.207194,True
0.89,12,35.215518,True
0.87,14,35.225565,True
0.89,12,35.233732,True
0.89,12,35.242351,True
0.87,14,35.253853,True
0.88,13,35.262812,True
0.89,12,35.272005,True
0.89,12,35.281033,True
0.89,12,35.289617,True
0.88,13,35.299053,True
0.89,12,35.308129,True
0.89,12,35.317328,True
0.89,12,35.325531,True
0.87,14,35.336052,True
0.89,12,35.345425,True
0.88,13,35.354651,True
0.89,12,35.363142,True
0.89,12,35.372428,True
0.89,12,35.381645,True
0.88,13,35.39072,True
0.89,12,35.399913,True
0.89,12,35.408143,True
0.89,12,35.416947,True
0.89,12,35.425263,True
0.89,12,35.434263,True
0.88,13,35.443268,True
0.89,12,35.451663,True
0.89,12,36.744191,True
0.89,12,36.7547,True
0.89,12,36.764688,True
0.89,12,36.774516,True
0.89,12,36.784578,True
0.89,12,36.793886,True
0.89,12,36.804243,True
0.89,12,36.813726,True
0.89,12,36.823534,True
0.89,12,36.833253,True
0.89,12,36.843929,True
0.89,12,36.854104,True
0.89,12,36.864901,True
0.88,13,36.875798,True
0.87,14,36.888397,True
0.89,12,36.898048,True
0.89,12,36.90978,True
0.89,12,36.920192,True
0.89,12,36.930319,True
0.89,12,36.939778,True
0.89,12,36.948239,True
0.87,14,36.958223,True
0.89,12,36.966523,True
0.87,14,36.976489,True
0.89,12,36.98489,True
0.89,12,36.993291,True
0.89,12,37.00144,True
0.89,12,37.01054,True
0.89,12,37.018896,True
0.89,12,37.027127,True
0.88,13,37.03591,True
0.85,16,37.046841,True
0.89,12,37.054983,True
0.88,13,37.063947,True
0.89,12,37.072055,True
0.89,12,37.080121,True
0.88,13,37.088901,True
0.87,14,37.09836,True
0.89,12,37.106809,True
0.88,13,37.115788,True
0.89,12,37.123901,True
0.89,12,37.132045,True
0.89,12,37.140332,True
0.89,12,37.148538,True
0.89,12,37.156871,True
0.88,13,37.165973,True
0.89,12,37.174876,True
0.87,14,37.185819,True
0.89,12,37.194469,True
0.87,14,37.20405,True
0.88,13,37.214166,True
0.89,12,37.224515,True
0.88,13,37.23452,True
0.89,12,37.243944,True
0.88,13,37.255306,True
0.89,12,37.266346,True
0.89,12,37.277595,True
0.89,12,37.286231,True
0.89,12,37.295304,True
0.89,12,37.304622,True
0.89,12,37.314808,True
0.89,12,37.323199,True
0.89,12,37.331591,True
0.89,12,37.339774,True
0.89,12,37.349407,True
0.89,12,37.357573,True
0.89,12,37.367266,True
0.87,14,37.377595,True
0.89,12,37.386634,True
0.89,12,37.395541,True
0.89,12,37.404025,True
0.89,12,37.412829,True
0.89,12,37.421104,True
0.88,13,37.431367,True
0.89,12,37.439908,True
0.89,12,37.449399,True
0.89,12,37.457838,True
0.89,12,37.466228,True
0.89,12,37.474482,True
0.89,12,37.483293,True
0.89,12,37.491428,True
0.89,12,37.499776,True
0.89,12,37.508498,True
0.89,12,37.516533,True
0.89,12,37.524989,True
0.89,12,37.533367,True
0.88,13,37.54224,True
0.89,12,37.550388,True
0.88,13,37.561607,True
0.89,12,37.570491,True
0.89,12,37.578579,True
0.89,12,37.587423,True
0.89,12,37.595726,True
0.88,13,37.605564,True
0.87,14,37.616806,True
0.89,12,37.625094,True
0.89,12,37.63453,True
0.89,12,37.642869,True
0.89,12,37.651927,True
0.89,12,37.660233,True
0.89,12,37.669222,True
0.89,12,37.677553,True
0.89,12,37.686743,True
0.89,12,37.694929,True
0.88,13,37.704753,True
0.89,12,37.713221,True
0.89,12,37.722209,True
0.89,12,37.730391,True
0.89,12,37.739699,True
0.89,12,37.748349,True
0.89,12,37.757616,True
0.89,12,37.76624,True
0.89,12,37.775158,True
0.89,12,37.784234,True
0.89,12,37.792849,True
0.89,12,37.802194,True
0.89,12,37.810402,True
0.89,12,37.819455,True
0.88,13,37.828403,True
0.89,12,37.837524,True
0.89,12,37.846151,True
0.89,12,37.855233,True
0.89,12,37.863782,True
0.89,12,37.872874,True
0.89,12,37.881414,True
0.89,12,37.890358,True
0.89,12,37.899235,True
0.89,12,37.908111,True
0.89,12,37.917086,True
0.89,12,37.925782,True
0.87,14,37.936474,True
0.89,12,37.944895,True
0.89,12,37.953993,True
0.89,12,37.962479,True
0.89,12,37.971448,True
0.89,12,37.97987,True
0.89,12,37.988914,True
0.89,12,37.99746,True
0.89,12,38.006399,True
0.89,12,38.015067,True
0.89,12,38.024074,True
0.89,12,38.033026,True
0.89,12,38.041986,True
0.89,12,38.05133,True
0.89,12,38.059853,True
0.89,12,38.069352,True
0.89,12,38.077548,True
0.87,14,38.08797,True
0.89,12,38.096484,True
0.88,13,38.106324,True
0.89,12,38.114888,True
0.89,12,38.123521,True
0.89,12,38.132088,True
0.86,15,38.142891,True
0.89,12,38.151821,True
0.89,12,38.160272,True
0.88,13,38.169775,True
0.89,12,38.180073,True
0.89,12,38.191183,True
0.89,12,38.200551,True
0.89,12,38.209748,True
0.89,12,38.218984,True
0.89,12,38.227538,True
0.89,12,38.236771,True
0.89,12,38.245446,True
0.89,12,38.255023,True
0.89,12,38.263391,True
0.88,13,39.558439,True
0.89,12,39.569795,True
0.89,12,39.582315,True
0.89,12,39.594099,True
0.89,12,39.606655,True
0.89,12,39.618251,True
0.89,12,39.631178,True
0.89,12,39.641573,True
0.88,13,39.653201,True
0.89,12,39.665231,True
0.89,12,39.676586,True
0.89,12,39.686693,True
0.89,12,39.696888,True
0.88,13,39.708678,True
0.89,12,39.720236,True
0.89,12,39.730363,True
0.89,12,39.741898,True
0.87,14,39.755671,True
0.89,12,39.765805,True
0.88,13,39.776442,True
0.89,12,39.786444,True
0.88,13,39.795894,True
0.89,12,39.804775,True
0.89,12,39.813078,True
0.89,12,39.821855,True
0.89,12,39.830271,True
0.89,12,39.839034,True
0.89,12,39.847358,True
0.89,12,39.855775,True
0.89,12,39.864494,True
0.89,12,39.872467,True
0.89,12,39.880551,True
0.89,12,39.888893,True
0.89,12,39.897942,True
0.89,12,39.906188,True
0.89,12,39.915027,True
0.85,16,39.926266,True
0.89,12,39.934514,True
0.89,12,39.942526,True
0.89,12,39.95077,True
0.89,12,39.959185,True
0.89,12,39.967744,True
0.89,12,39.975765,True
0.89,12,39.983987,True
0.89,12,39.992238,True
0.89,12,40.000439,True
0.89,12,40.008799,True
0.89,12,40.017247,True
0.89,12,40.025469,True
0.89,12,40.033792,True
0.89,12,40.042237,True
0.89,12,40.050771,True
0.89,12,40.058848,True
0.89,12,40.067209,True
0.89,12,40.075259,True
0.89,12,40.083506,True
0.89,12,40.091722,True
0.89,12,40.099878,True
0.89,12,40.107806,True
0.89,12,40.116073,True
0.89,12,40.12436,True
0.89,12,40.132608,True
0.89,12,40.141653,True
0.89,12,40.151241,True
0.89,12,40.159622,True
0.89,12,40.167952,True
0.89,12,40.176933,True
0.89,12,40.186233,True
0.89,12,40.194701,True
0.89,12,40.203478,True
0.89,12,40.211967,True
0.88,13,40.220901,True
0.89,12,40.228912,True
0.89,12,40.237421,True
0.89,12,40.24548,True
0.89,12,40.254262,True
0.89,12,40.262581,True
0.89,12,40.270898,True
0.89,12,40.279177,True
0.89,12,40.287005,True
0.89,12,40.29515,True
0.89,12,40.303597,True
0.89,12,40.311345,True
0.87,14,40.320782,True
0.87,14,40.33,True
0.87,14,40.339384,True
0.89,12,40.347732,True
0.89,12,40.355868,True
0.89,12,40.363844,True
0.89,12,40.371607,True
0.89,12,40.379505,True
0.89,12,40.387332,True
0.89,12,40.395153,True
0.89,12,40.403097,True
0.89,12,40.411211,True
0.89,12,40.419148,True
0.89,12,40.426986,True
0.89,12,40.434833,True
0.89,12,40.442607,True
0.89,12,40.450465,True
0.89,12,40.458347,True
0.89,12,40.466381,True
0.88,13,40.474973,True
0.89,12,40.48339,True
0.89,12,40.492096,True
0.89,12,40.49975,True
0.89,12,40.507391,True
0.89,12,40.515158,True
0.89,12,40.523228,True
0.89,12,40.531143,True
0.89,12,40.539102,True
0.89,12,40.546799,True
0.88,13,40.555126,True
0.89,12,40.562835,True
0.87,14,40.572089,True
0.89,12,40.579843,True
0.89,12,40.587964,True
0.89,12,40.595951,True
0.89,12,40.604224,True
0.89,12,40.612047,True
0.89,12,40.620097,True
0.89,12,40.628404,True
0.89,12,40.636619,True
0.89,12,40.644989,True
0.89,12,40.653204,True
0.89,12,40.6618,True
0.88,13,40.670938,True
0.89,12,40.679139,True
0.89,12,40.687763,True
0.89,12,40.69576,True
0.89,12,40.703836,True
0.89,12,40.71228,True
0.89,12,40.720313,True
0.89,12,40.728436,True
0.89,12,40.736857,True
0.89,12,40.745037,True
0.89,12,40.753185,True
0.89,12,40.761426,True
0.89,12,40.769499,True
0.89,12,40.77766,True
0.89,12,40.786366,True
0.89,12,40.79445,True
0.89,12,40.802739,True
0.89,12,40.811199,True
0.88,13,40.820424,True
0.89,12,40.828553,True
0.89,12,40.836755,True
0.89,12,40.84473,True
0.89,12,40.852874,True
0.89,12,40.861268,True
0.89,12,40.869484,True
0.89,12,40.877644,True
0.89,12,40.886636,True
0.89,12,40.895116,True
0.88,13,40.904184,True
0.89,12,40.912719,True
0.89,12,40.921178,True
0.89,12,40.929345,True
0.89,12,40.937316,True
0.89,12,40.945508,True
0.89,12,40.953735,True
0.89,12,40.961796,True
0.89,12,40.970046,True
0.89,12,40.978366,True
0.89,12,40.986669,True
0.89,12,40.994896,True
0.89,12,41.003149,True
0.87,14,41.012685,True
0.89,12,41.020829,True
0.89,12,42.201562,True
0.89,12,42.211421,True
0.89,12,42.222188,True
0.89,12,42.231998,True
0.89,12,42.242248,True
0.89,12,42.252579,True
0.89,12,42.262978,True
0.89,12,42.27235,True
0.88,13,42.283349,True
0.89,12,42.292489,True
0.89,12,42.301972,True
0.89,12,42.314493,True
0.89,12,42.324789,True
0.89,12,42.334989,True
0.89,12,42.345416,True
0.89,12,42.356364,True
0.89,12,42.365877,True
0.89,12,42.375464,True
0.89,12,42.385374,True
0.89,12,42.393666,True
0.88,13,42.404049,True
0.89,12,42.412544,True
0.89,12,42.421221,True
0.89,12,42.429648,True
0.87,14,42.439376,True
0.89,12,42.44746,True
0.89,12,42.45596,True
0.89,12,42.464512,True
0.89,12,42.472688,True
0.89,12,42.481184,True
0.89,12,42.489576,True
0.89,12,42.49784,True
0.89,12,42.505785,True
0.89,12,42.513786,True
0.89,12,42.521932,True
0.89,12,42.529871,True
0.89,12,42.537753,True
0.89,12,42.545803,True
0.89,12,42.553819,True
0.89,12,42.561874,True
0.89,12,42.570095,True
0.88,13,42.578792,True
0.89,12,42.587056,True
0.87,14,42.596399,True
0.89,12,42.604418,True
0.89,12,42.612451,True
0.89,12,42.620823,True
0.89,12,42.628811,True
0.89,12,42.63733,True
0.89,12,42.645261,True
0.89,12,42.653404,True
0.89,12,42.661463,True
0.89,12,42.669821,True
0.89,12,42.678516,True
0.89,12,42.68835,True
0.89,12,42.696212,True
0.89,12,42.704539,True
0.89,12,42.712762,True
0.89,12,42.721501,True
0.89,12,42.729601,True
0.89,12,42.737706,True
0.89,12,42.745578,True
0.89,12,42.754311,True
0.89,12,42.762379,True
0.89,12,42.770725,True
0.89,12,42.778756,True
0.89,12,42.787204,True
0.89,12,42.795579,True
0.89,12,42.803829,True
0.89,12,42.812093,True
0.89,12,42.820899,True
0.89,12,42.829223,True
0.88,13,42.838263,True
0.89,12,42.846642,True
0.89,12,42.855159,True
0.89,12,42.863655,True
0.89,12,42.871523,True
0.89,12,42.879339,True
0.89,12,42.887288,True
0.89,12,42.895429,True
0.89,12,42.90365,True
0.89,12,42.911824,True
0.89,12,42.919757,True
0.89,12,42.927979,True
0.89,12,42.935993,True
0.89,12,42.943869,True
0.89,12,42.951703,True
0.89,12,42.959885,True
0.89,12,42.968099,True
0.89,12,42.9761,True
0.89,12,42.984203,True
0.88,13,42.993087,True
0.89,12,43.001363,True
0.89,12,43.009438,True
0.88,13,43.018381,True
0.89,12,43.026803,True
0.89,12,43.035145,True
0.89,12,43.043015,True
0.89,12,43.05155,True
0.89,12,43.059721,True
0.89,12,43.06854,True
0.89,12,43.076839,True
0.89,12,43.086059,True
0.89,12,43.09404,True
0.89,12,43.102794,True
0.89,12,43.110702,True
0.89,12,43.119657,True
0.89,12,43.127995,True
0.89,12,43.136121,True
0.89,12,43.144127,True
0.88,13,43.153107,True
0.89,12,43.160973,True
0.89,12,43.16918,True
0.89,12,43.177208,True
0.89,12,43.186677,True
0.89,12,43.195092,True
0.87,14,43.204784,True
0.89,12,43.213152,True
0.89,12,43.22171,True
0.89,12,43.229969,True
0.89,12,43.238412,True
0.89,12,43.246289,True
0.89,12,43.25459,True
0.88,13,43.263401,True
0.89,12,43.271344,True
0.89,12,43.279785,True
0.89,12,43.287748,True
0.89,12,43.295901,True
0.89,12,43.303703,True
0.89,12,43.311354,True
0.89,12,43.319242,True
0.89,12,43.327063,True
0.89,12,43.335203,True
0.89,12,43.343664,True
0.87,14,43.353277,True
0.89,12,43.361181,True
0.89,12,43.369209,True
0.89,12,43.377416,True
0.89,12,43.38543,True
0.89,12,43.393306,True
0.89,12,43.401416,True
0.89,12,43.409194,True
0.89,12,43.416975,True
0.89,12,43.424736,True
0.89,12,43.432608,True
0.87,14,43.44184,True
0.89,12,43.449816,True
0.89,12,43.457622,True
0.89,12,43.465824,True
0.89,12,43.473899,True
0.89,12,43.482423,True
0.89,12,43.4908,True
0.89,12,43.499244,True
0.89,12,43.507343,True
0.89,12,43.515846,True
0.89,12,43.524049,True
0.89,12,43.532318,True
0.89,12,43.540365,True
0.89,12,43.548351,True
0.89,12,43.557831,True
0.89,12,43.566117,True
0.89,12,43.574292,True
0.89,12,43.582254,True
0.89,12,43.590122,True
0.89,12,43.597965,True
0.89,12,43.606864,True
0.89,12,43.615108,True
0.88,13,43.624456,True
0.89,12,43.633022,True
0.89,12,44.73945,True
0.89,12,44.748248,True
0.89,12,44.756956,True
0.89,12,44.764961,True
0.89,12,44.773522,True
0.89,12,44.782294,True
0.89,12,44.79094,True
0.89,12,44.798976,True
0.88,13,44.809736,True
0.89,12,44.819061,True
0.89,12,44.828034,True
0.89,12,44.83613,True
0.89,12,44.84446,True
0.89,12,44.854569,True
0.89,12,44.864086,True
0.89,12,44.8734,True
0.89,12,44.882106,True
0.89,12,44.891328,True
0.89,12,44.901551,True
0.89,12,44.909389,True
0.89,12,44.917871,True
0.87,14,44.928578,True
0.89,12,44.936253,True
0.89,12,44.943714,True
0.89,12,44.951146,True
0.89,12,44.958729,True
0.89,12,44.966465,True
0.89,12,44.974271,True
0.89,12,44.982166,True
0.89,12,44.990147,True
0.89,12,44.997732,True
0.88,13,45.005762,True
0.89,12,45.013276,True
0.89,12,45.020881,True
0.89,12,45.028424,True
0.89,12,45.035864,True
0.89,12,45.043525,True
0.89,12,45.051661,True
0.89,12,45.05939,True
0.89,12,45.067221,True
0.89,12,45.074953,True
0.89,12,45.08278,True
0.89,12,45.090521,True
0.89,12,45.098299,True
0.89,12,45.105846,True
0.89,12,45.113249,True
0.89,12,45.12063,True
0.89,12,45.127988,True
