#{"t_start": 1782233975.454357, "env_id": "None"}
r,l,t,true_done
0.88,13,16.993127,True
0.82,19,17.00716,True
0.82,19,17.020646,True
0.89,12,17.029439,True
0.87,14,17.039708,True
0.8,21,17.054992,True
0.86,15,17.065263,True
0.87,14,17.075047,True
0.82,19,17.088641,True
0.87,14,17.099321,True
0.8,21,17.114261,True
0.81,20,17.129123,True
0.85,16,17.141053,True
0.72,29,17.162323,True
0.74,27,17.181486,True
0.87,14,17.192171,True
0.79,22,17.207911,True
0.87,14,17.21821,True
0.83,18,17.232292,True
0.89,12,17.242673,True
0.89,12,17.252115,True
0.83,18,17.264728,True
0.72,29,17.286222,True
0.85,16,17.297561,True
0.87,14,17.30731,True
0.7,31,17.329334,True
0.88,13,17.339233,True
0.83,18,17.352043,True
0.85,16,17.363358,True
0.82,19,17.377245,True
0.74,27,17.396811,True
0.89,12,17.405143,True
0.87,14,17.415026,True
0.89,12,17.423445,True
0.79,22,17.44165,True
0.85,16,17.453269,True
0.79,22,17.469429,True
0.88,13,17.480149,True
0.88,13,17.489758,True
0.84,17,17.603804,True
0.79,22,17.639848,True
0.8,21,17.66507,True
0.82,19,17.715389,True
0.86,15,17.729957,True
0.79,22,17.749076,True
0.87,14,17.760659,True
0.87,14,17.772853,True
0.8,21,17.790047,True
0.88,13,17.800365,True
0.84,17,19.37654,True
0.81,20,19.394303,True
0.86,15,19.40823,True
0.86,15,19.421679,True
0.89,12,19.432348,True
0.77,24,19.453698,True
0.83,18,19.470493,True
0.84,17,19.485874,True
0.73,28,19.511595,True
0.87,14,19.521969,True
0.84,17,19.535591,True
0.82,19,19.551832,True
0.89,12,19.561277,True
0.8,21,19.577701,True
0.85,16,19.592254,True
0.87,14,19.602592,True
0.77,24,19.621533,True
0.85,16,19.633609,True
0.84,17,19.647161,True
0.87,14,19.657712,True
0.85,16,19.668682,True
0.78,23,19.684591,True
0.8,21,19.699457,True
0.81,20,19.713192,True
0.81,20,19.728259,True
0.85,16,19.73944,True
0.87,14,19.749114,True
0.88,13,19.758315,True
0.85,16,19.769718,True
0.88,13,19.779788,True
0.85,16,19.791007,True
0.81,20,19.805226,True
0.87,14,19.815247,True
0.86,15,19.827027,True
0.86,15,19.838371,True
0.89,12,19.84894,True
0.86,15,19.860088,True
0.87,14,19.870322,True
0.83,18,19.883112,True
0.87,14,19.893505,True
0.86,15,19.905326,True
0.89,12,19.915413,True
0.87,14,19.925626,True
0.85,16,19.93998,True
0.88,13,19.950846,True
0.86,15,19.962753,True
0.84,17,19.976013,True
0.84,17,19.989455,True
0.84,17,20.003727,True
0.87,14,20.016162,True
0.82,19,20.031302,True
0.84,17,20.045145,True
0.83,18,20.059179,True
0.79,22,20.075939,True
0.88,13,20.086311,True
0.89,12,20.095638,True
0.79,22,20.113835,True
0.81,20,20.129467,True
0.87,14,20.140951,True
0.89,12,20.150995,True
0.81,20,20.167741,True
0.8,21,20.183604,True
0.86,15,20.195742,True
0.87,14,20.206068,True
0.84,17,20.218629,True
0.88,13,20.231842,True
0.71,30,20.252823,True
0.82,19,20.265824,True
0.89,12,20.274431,True
0.88,13,20.283837,True
0.82,19,20.29713,True
0.72,29,20.317221,True
0.82,19,20.329844,True
0.84,17,20.34209,True
0.86,15,20.352188,True
0.86,15,20.362536,True
0.87,14,20.372123,True
0.88,13,20.381051,True
0.82,19,20.393869,True
0.86,15,20.404198,True
0.87,14,20.414166,True
0.84,17,20.425589,True
0.86,15,20.436269,True
0.86,15,20.446694,True
0.89,12,20.45531,True
0.79,22,20.472604,True
0.83,18,20.485896,True
0.89,12,20.495171,True
0.89,12,20.503695,True
0.87,14,20.51407,True
0.83,18,20.526893,True
0.88,13,20.535973,True
0.89,12,20.544723,True
0.81,20,20.558831,True
0.88,13,20.567771,True
0.86,15,20.578086,True
0.82,19,20.591815,True
0.86,15,20.603273,True
0.88,13,20.612436,True
0.88,13,20.623221,True
0.8,21,20.639571,True
0.84,17,20.651789,True
0.79,22,20.668835,True
0.89,12,20.6774,True
0.87,14,20.687198,True
0.85,16,20.698548,True
0.85,16,20.709666,True
0.84,17,20.72252,True
0.87,14,20.732063,True
0.84,17,20.744,True
0.85,16,20.755073,True
0.89,12,20.764442,True
0.82,19,20.77907,True
0.87,14,20.790338,True
0.87,14,20.800603,True
0.81,20,20.815734,True
0.84,17,20.829536,True
0.77,24,20.846918,True
0.83,18,20.86033,True
0.81,20,20.875116,True
0.86,15,20.895389,True
0.85,16,20.910887,True
0.86,15,20.924275,True
0.83,18,20.939374,True
0.8,21,22.559116,True
0.87,14,22.569811,True
0.88,13,22.579388,True
0.89,12,22.58927,True
0.85,16,22.602163,True
0.73,28,22.624809,True
0.88,13,22.635375,True
0.86,15,22.647897,True
0.88,13,22.658572,True
0.89,12,22.668609,True
0.85,16,22.681509,True
0.87,14,22.691729,True
0.89,12,22.699472,True
0.86,15,22.709215,True
0.86,15,22.719302,True
0.86,15,22.730572,True
0.88,13,22.739689,True
0.86,15,22.750228,True
0.88,13,22.759366,True
0.86,15,22.770138,True
0.88,13,22.780075,True
0.87,14,22.790625,True
0.89,12,22.799569,True
0.87,14,22.810223,True
0.89,12,22.81888,True
0.87,14,22.829974,True
0.87,14,22.840782,True
0.86,15,22.852627,True
0.89,12,22.861514,True
0.82,19,22.875028,True
0.89,12,22.884123,True
0.87,14,22.894094,True
0.88,13,22.903915,True
0.88,13,22.914591,True
0.84,17,22.927039,True
0.88,13,22.939662,True
0.87,14,22.953794,True
0.88,13,22.963772,True
0.87,14,22.974466,True
0.84,17,22.986712,True
0.88,13,22.995798,True
0.88,13,23.006026,True
0.82,19,23.019787,True
0.89,12,23.02856,True
0.89,12,23.037129,True
0.87,14,23.04739,True
0.86,15,23.058562,True
0.88,13,23.067701,True
0.88,13,23.076642,True
0.86,15,23.087217,True
0.87,14,23.097396,True
0.84,17,23.109695,True
0.8,21,23.12427,True
0.88,13,23.133972,True
0.89,12,23.142605,True
0.87,14,23.15256,True
0.83,18,23.165147,True
0.85,16,23.176616,True
0.89,12,23.184942,True
0.81,20,23.199024,True
0.89,12,23.207441,True
0.83,18,23.220746,True
0.85,16,23.232329,True
0.82,19,23.245914,True
0.87,14,23.255963,True
0.84,17,23.26784,True
0.89,12,23.276565,True
0.88,13,23.285926,True
0.89,12,23.294785,True
0.89,12,23.306613,True
0.87,14,23.316395,True
0.84,17,23.328207,True
0.89,12,23.3369,True
0.88,13,23.346572,True
0.86,15,23.357124,True
0.83,18,23.369824,True
0.89,12,23.37876,True
0.87,14,23.388701,True
0.88,13,23.397706,True
0.89,12,23.406009,True
0.88,13,23.415526,True
0.88,13,23.424506,True
0.87,14,23.435055,True
0.85,16,23.446649,True
0.88,13,23.455959,True
0.84,17,23.468426,True
0.89,12,23.477338,True
0.88,13,23.48724,True
0.88,13,23.496875,True
0.87,14,23.506727,True
0.89,12,23.515143,True
0.84,17,23.526969,True
0.87,14,23.536706,True
0.87,14,23.546517,True
0.83,18,23.559537,True
0.86,15,23.570317,True
0.84,17,23.582835,True
0.87,14,23.593261,True
0.82,19,23.607013,True
0.88,13,23.616612,True
0.87,14,23.626484,True
0.82,19,23.640648,True
0.89,12,23.649219,True
0.89,12,23.657952,True
0.87,14,23.668063,True
0.82,19,23.681824,True
0.85,16,23.693161,True
0.86,15,23.703887,True
0.82,19,23.717325,True
0.88,13,23.72757,True
0.89,12,23.735965,True
0.82,19,23.749155,True
0.88,13,23.758027,True
0.85,16,23.769844,True
0.89,12,23.779096,True
0.85,16,23.790562,True
0.86,15,23.801345,True
0.82,19,23.814932,True
0.85,16,23.826428,True
0.85,16,23.837882,True
0.84,17,23.850863,True
0.89,12,23.859339,True
0.77,24,23.876336,True
0.81,20,23.890755,True
0.73,28,23.911106,True
0.86,15,23.92338,True
0.79,22,23.942202,True
0.88,13,23.953371,True
0.87,14,23.963486,True
0.89,12,23.972451,True
0.84,17,23.985133,True
0.85,16,23.996531,True
0.87,14,24.006526,True
0.87,14,24.016492,True
