#{"t_start": 1782183918.017366, "env_id": "None"}
r,l,t,true_done
1.17,14,15.863643,True
1.1,21,15.873519,True
1.19,12,15.879075,True
0.89,12,15.884727,True
1.18,13,15.890784,True
0.88,13,15.89685,True
1.15,16,15.904736,True
1.17,14,15.911738,True
0.89,12,15.917901,True
1.15,16,15.926107,True
1.17,14,15.933456,True
1.17,14,15.940434,True
1.14,17,15.94887,True
1.15,16,15.956906,True
0.89,12,15.962849,True
1.15,16,15.971128,True
1.14,17,15.979358,True
1.14,17,15.988158,True
1.13,18,15.997059,True
1.11,20,16.006536,True
1.19,12,16.012219,True
1.19,12,16.017842,True
1.19,12,16.023804,True
1.15,16,16.031366,True
1.11,20,16.041266,True
1.18,13,16.047966,True
0.89,12,16.054168,True
1.19,12,16.060206,True
1.19,12,16.066172,True
1.19,12,16.072266,True
0.86,15,16.079727,True
1.19,12,16.08573,True
1.15,16,16.093869,True
1.15,16,16.101908,True
1.19,12,16.108053,True
1.19,12,16.114342,True
1.19,12,16.120197,True
1.16,15,16.127758,True
1.15,16,16.135391,True
1.12,19,16.145139,True
0.89,12,16.150861,True
1.13,18,16.159882,True
1.19,12,16.166042,True
1.19,12,16.172338,True
1.17,14,16.180421,True
1.15,16,16.188486,True
1.14,17,16.197812,True
1.19,12,16.204052,True
1.17,14,16.210884,True
1.19,12,16.217192,True
1.11,20,16.226826,True
1.13,18,16.235458,True
0.89,12,16.241239,True
0.85,16,16.248974,True
1.16,15,16.25624,True
1.16,15,16.26344,True
1.16,15,16.270748,True
1.19,12,16.277088,True
1.16,15,16.284315,True
1.15,16,16.292137,True
1.14,17,16.300327,True
1.19,12,16.306127,True
1.19,12,16.311837,True
1.14,17,16.31977,True
1.16,15,16.326731,True
0.87,14,16.333697,True
1.14,17,16.341802,True
1.19,12,16.347603,True
1.19,12,16.353906,True
1.18,13,16.360115,True
1.19,12,16.366005,True
1.18,13,16.372455,True
0.89,12,16.378233,True
0.86,15,16.385843,True
1.19,12,16.391748,True
1.16,15,16.399095,True
0.89,12,16.404999,True
1.17,14,16.412137,True
1.17,14,16.419241,True
1.15,16,16.426888,True
1.19,12,16.432734,True
0.82,19,16.442133,True
1.19,12,16.447923,True
1.15,16,16.455582,True
1.19,12,16.461317,True
0.89,12,16.467054,True
1.18,13,16.473253,True
0.86,15,16.480438,True
0.85,16,16.488227,True
0.89,12,16.494012,True
1.15,16,16.501797,True
1.17,14,16.509157,True
1.14,17,16.517252,True
1.11,20,16.527323,True
0.85,16,16.534978,True
1.17,14,16.541745,True
1.19,12,16.547505,True
1.15,16,16.555205,True
1.19,12,16.561112,True
0.88,13,17.500832,True
1.16,15,17.509894,True
1.19,12,17.518048,True
1.19,12,17.524933,True
1.14,17,17.534641,True
0.87,14,17.541789,True
1.19,12,17.549067,True
1.19,12,17.556634,True
1.12,19,17.568239,True
1.13,18,17.57877,True
1.14,17,17.589036,True
1.15,16,17.598326,True
1.18,13,17.606667,True
1.17,14,17.616015,True
1.19,12,17.622977,True
1.15,16,17.632745,True
1.19,12,17.639455,True
1.17,14,17.64748,True
0.87,14,17.65466,True
1.19,12,17.662824,True
1.19,12,17.668771,True
1.15,16,17.679137,True
1.19,12,17.686603,True
1.19,12,17.692854,True
0.89,12,17.698605,True
1.19,12,17.704299,True
1.14,17,17.712582,True
0.86,15,17.720516,True
1.12,19,17.730626,True
1.17,14,17.737338,True
1.17,14,17.744213,True
1.15,16,17.75203,True
1.17,14,17.758928,True
1.19,12,17.76481,True
1.19,12,17.770499,True
1.19,12,17.776177,True
1.17,14,17.782823,True
0.84,17,17.791109,True
1.17,14,17.797722,True
1.18,13,17.803859,True
1.17,14,17.810669,True
1.17,14,17.817313,True
0.86,15,17.824426,True
0.88,13,17.830481,True
0.89,12,17.836364,True
1.19,12,17.842304,True
0.85,16,17.850128,True
1.17,14,17.85678,True
1.17,14,17.863482,True
0.84,17,17.871577,True
0.89,12,17.877323,True
1.19,12,17.882991,True
1.15,16,17.890747,True
1.19,12,17.896906,True
1.14,17,17.905434,True
1.15,16,17.913112,True
0.84,17,17.921562,True
1.19,12,17.927475,True
1.17,14,17.93443,True
1.19,12,17.940375,True
1.17,14,17.947197,True
1.18,13,17.953579,True
1.17,14,17.960867,True
1.16,15,17.968436,True
1.19,12,17.974799,True
0.86,15,17.982669,True
1.17,14,17.989904,True
0.88,13,17.996315,True
1.17,14,18.00324,True
1.19,12,18.008911,True
0.89,12,18.015039,True
1.19,12,18.020976,True
1.19,12,18.026727,True
1.17,14,18.033511,True
1.18,13,18.039983,True
1.19,12,18.046055,True
1.1,21,18.056359,True
1.16,15,18.06344,True
1.19,12,18.069271,True
0.87,14,18.076108,True
1.1,21,18.0864,True
0.89,12,18.092486,True
1.16,15,18.099954,True
1.19,12,18.106044,True
1.19,12,18.112053,True
1.15,16,18.120024,True
1.17,14,18.127085,True
1.19,12,18.133087,True
1.16,15,18.140567,True
1.16,15,18.148361,True
1.17,14,18.155279,True
0.89,12,18.161641,True
1.17,14,18.16864,True
1.16,15,18.177863,True
1.19,12,18.184564,True
1.17,14,18.192088,True
1.19,12,18.198924,True
1.18,13,18.205905,True
0.87,14,18.212951,True
0.85,16,18.221078,True
1.18,13,18.22757,True
1.15,16,18.235802,True
1.19,12,18.241964,True
1.12,19,18.251759,True
1.19,12,18.257706,True
1.17,14,18.26464,True
1.16,15,18.272211,True
1.19,12,18.278365,True
1.14,17,18.287127,True
1.19,12,18.292893,True
1.13,18,18.301766,True
1.19,12,18.307504,True
1.19,12,18.313238,True
1.18,13,18.31973,True
1.19,12,18.325707,True
1.17,14,18.33283,True
1.15,16,18.34113,True
0.88,13,18.347514,True
1.19,12,18.353469,True
0.89,12,18.359522,True
0.85,16,18.367651,True
0.83,18,18.377018,True
1.19,12,18.382782,True
1.19,12,18.388551,True
1.19,12,18.394338,True
1.15,16,18.402024,True
1.19,12,18.408155,True
1.19,12,18.414005,True
1.16,15,18.421089,True
1.19,12,18.426749,True
1.16,15,18.433694,True
1.18,13,18.440324,True
1.19,12,18.446113,True
1.19,12,18.451878,True
0.89,12,18.457693,True
1.18,13,18.463886,True
0.87,14,18.470606,True
1.15,16,18.478411,True
0.89,12,18.484055,True
1.19,12,18.489817,True
0.87,14,18.496399,True
0.87,14,18.503203,True
1.17,14,18.510134,True
1.15,16,18.518006,True
1.19,12,18.523839,True
0.88,13,18.530048,True
1.19,12,18.535662,True
0.87,14,18.542203,True
1.19,12,19.44022,True
1.18,13,19.448591,True
0.88,13,19.456143,True
1.15,16,19.465736,True
1.19,12,19.472296,True
1.19,12,19.479521,True
1.19,12,19.486265,True
1.19,12,19.493398,True
0.89,12,19.500574,True
1.16,15,19.509321,True
1.19,12,19.516201,True
1.19,12,19.5233,True
1.17,14,19.531596,True
1.14,17,19.540615,True
1.19,12,19.548178,True
0.89,12,19.555316,True
1.17,14,19.564168,True
1.15,16,19.573996,True
1.17,14,19.582609,True
1.19,12,19.590163,True
1.17,14,19.59857,True
1.17,14,19.606226,True
0.89,12,19.613656,True
1.18,13,19.620717,True
1.17,14,19.628368,True
1.15,16,19.636171,True
1.19,12,19.641938,True
1.19,12,19.647792,True
1.17,14,19.654779,True
1.17,14,19.661591,True
1.17,14,19.668417,True
1.17,14,19.675896,True
1.19,12,19.681901,True
1.19,12,19.687858,True
1.16,15,19.695026,True
1.19,12,19.700991,True
1.15,16,19.70895,True
1.17,14,19.715884,True
1.19,12,19.721986,True
1.17,14,19.729392,True
1.17,14,19.736192,True
1.18,13,19.742801,True
1.13,18,19.751464,True
1.15,16,19.759327,True
1.16,15,19.766614,True
1.19,12,19.772343,True
1.19,12,19.778018,True
1.18,13,19.784228,True
1.17,14,19.790906,True
1.15,16,19.798728,True
1.19,12,19.804351,True
1.13,18,19.813084,True
1.19,12,19.818935,True
1.15,16,19.826612,True
1.17,14,19.833319,True
1.16,15,19.840528,True
1.17,14,19.84725,True
1.19,12,19.853063,True
1.19,12,19.858839,True
1.19,12,19.864648,True
1.19,12,19.870418,True
0.87,14,19.877275,True
1.18,13,19.883568,True
0.89,12,19.88949,True
0.88,13,19.895699,True
1.17,14,19.902602,True
1.19,12,19.908427,True
1.15,16,19.916045,True
1.15,16,19.923997,True
1.17,14,19.930975,True
1.15,16,19.939005,True
1.17,14,19.945735,True
1.17,14,19.95249,True
1.18,13,19.958899,True
1.19,12,19.965083,True
1.19,12,19.971351,True
1.15,16,19.979375,True
1.17,14,19.986944,True
1.19,12,19.99301,True
1.19,12,19.999189,True
1.17,14,20.006214,True
0.89,12,20.012089,True
1.17,14,20.018991,True
0.89,12,20.024874,True
1.19,12,20.030645,True
1.19,12,20.036395,True
1.15,16,20.0446,True
1.17,14,20.0515,True
1.19,12,20.057578,True
1.19,12,20.063229,True
1.16,15,20.070186,True
1.18,13,20.076337,True
1.17,14,20.083052,True
1.19,12,20.088959,True
0.89,12,20.094787,True
1.19,12,20.100595,True
1.19,12,20.106487,True
1.19,12,20.112598,True
1.17,14,20.119281,True
1.17,14,20.126161,True
1.19,12,20.131926,True
0.89,12,20.137714,True
1.16,15,20.145028,True
1.19,12,20.151331,True
1.19,12,20.15722,True
1.19,12,20.163457,True
1.17,14,20.170054,True
0.89,12,20.176217,True
1.15,16,20.18447,True
1.17,14,20.191647,True
1.15,16,20.199891,True
1.19,12,20.206674,True
1.19,12,20.21285,True
1.19,12,20.219012,True
0.89,12,20.224979,True
1.14,17,20.233013,True
1.19,12,20.238686,True
1.19,12,20.244368,True
1.17,14,20.251222,True
1.19,12,20.257301,True
1.17,14,20.264019,True
1.18,13,20.27019,True
1.18,13,20.276802,True
1.19,12,20.282972,True
1.19,12,20.288683,True
1.19,12,20.294282,True
1.19,12,20.300068,True
1.19,12,20.305932,True
0.89,12,20.311789,True
0.89,12,20.31764,True
0.88,13,20.323797,True
1.19,12,20.329464,True
1.18,13,20.335757,True
1.19,12,20.341415,True
1.19,12,20.347079,True
1.19,12,20.352745,True
1.17,14,20.359712,True
1.17,14,20.366498,True
1.16,15,20.373697,True
1.19,12,20.3794,True
1.15,16,20.387027,True
1.19,12,20.392853,True
1.19,12,20.398802,True
1.19,12,20.404644,True
1.17,14,20.41162,True
1.18,13,20.417968,True
1.19,12,20.423939,True
0.89,12,20.430076,True
1.17,14,20.437446,True
1.19,12,20.44403,True
1.18,13,20.450763,True
0.89,12,20.456677,True
1.19,12,20.462667,True
0.87,14,20.46964,True
1.15,16,20.477633,True
1.17,14,21.386165,True
1.19,12,21.393526,True
1.17,14,21.402647,True
1.19,12,21.409282,True
1.19,12,21.416373,True
1.19,12,21.423369,True
1.19,12,21.430192,True
1.19,12,21.436605,True
1.19,12,21.443892,True
1.19,12,21.451626,True
1.19,12,21.45909,True
1.17,14,21.46702,True
1.17,14,21.475638,True
1.19,12,21.482973,True
1.19,12,21.49,True
0.88,13,21.497672,True
1.19,12,21.504558,True
1.17,14,21.513327,True
